League;Date;Get;Pay;Value;Confidence
Necro Settlers;2025-01-12;Timeless Eternal Emblem;Chaos Orb;7;Low
Necro Settlers;2025-01-13;Timeless Eternal Emblem;Chaos Orb;7;Low
Necro Settlers;2025-01-16;Timeless Eternal Emblem;Chaos Orb;15;Low
Necro Settlers;2025-01-17;Timeless Eternal Emblem;Chaos Orb;15;Low
Necro Settlers;2025-01-18;Timeless Eternal Emblem;Chaos Orb;15;Low
Necro Settlers;2025-01-19;Timeless Eternal Emblem;Chaos Orb;15;Low
Necro Settlers;2025-01-20;Timeless Eternal Emblem;Chaos Orb;15;Low
Necro Settlers;2025-01-21;Timeless Eternal Emblem;Chaos Orb;15;Low
Necro Settlers;2025-01-22;Timeless Eternal Emblem;Chaos Orb;15;Low
Necro Settlers;2025-01-23;Timeless Eternal Emblem;Chaos Orb;15;Low
Necro Settlers;2025-01-24;Timeless Eternal Emblem;Chaos Orb;2;Low
Necro Settlers;2025-01-25;Timeless Eternal Emblem;Chaos Orb;2.08333;Low
Necro Settlers;2025-01-26;Timeless Eternal Emblem;Chaos Orb;2.08333;Low
Necro Settlers;2025-01-27;Timeless Eternal Emblem;Chaos Orb;2.25;Low
Necro Settlers;2025-01-28;Timeless Eternal Emblem;Chaos Orb;2.25;Low
Necro Settlers;2025-01-29;Timeless Eternal Emblem;Chaos Orb;2.25;Low
Necro Settlers;2025-01-30;Timeless Eternal Emblem;Chaos Orb;2.25;Low
Necro Settlers;2025-01-31;Timeless Eternal Emblem;Chaos Orb;12.26666;Low
Necro Settlers;2025-02-01;Timeless Eternal Emblem;Chaos Orb;52.5;Low
Necro Settlers;2025-02-02;Timeless Eternal Emblem;Chaos Orb;52.5;Low
Necro Settlers;2025-02-03;Timeless Eternal Emblem;Chaos Orb;20.62555;Low
Necro Settlers;2025-02-04;Timeless Eternal Emblem;Chaos Orb;20.62555;Low
Necro Settlers;2025-02-05;Timeless Eternal Emblem;Chaos Orb;18.7505;Low
Necro Settlers;2025-02-06;Timeless Eternal Emblem;Chaos Orb;16.87545;Low
Necro Settlers;2025-02-07;Timeless Eternal Emblem;Chaos Orb;75;Low
Necro Settlers;2025-02-08;Timeless Eternal Emblem;Chaos Orb;87.5;Low
Necro Settlers;2025-02-09;Timeless Eternal Emblem;Chaos Orb;200;Low
Necro Settlers;2025-02-10;Timeless Eternal Emblem;Chaos Orb;200;Low
Necro Settlers;2025-02-11;Timeless Eternal Emblem;Chaos Orb;200;Low
Necro Settlers;2025-02-12;Timeless Eternal Emblem;Chaos Orb;200;Low
Necro Settlers;2025-02-13;Timeless Eternal Emblem;Chaos Orb;200;Low
Necro Settlers;2025-02-14;Timeless Eternal Emblem;Chaos Orb;200;Low
Necro Settlers;2025-02-15;Timeless Eternal Emblem;Chaos Orb;200;Low
Necro Settlers;2025-02-16;Timeless Eternal Emblem;Chaos Orb;14.66784;Low
Necro Settlers;2025-02-17;Timeless Eternal Emblem;Chaos Orb;14.1678;Low
Necro Settlers;2025-02-18;Timeless Eternal Emblem;Chaos Orb;16.668;Low
Necro Settlers;2025-02-19;Timeless Eternal Emblem;Chaos Orb;5;Low
Necro Settlers;2025-02-20;Timeless Eternal Emblem;Chaos Orb;5;Low
Necro Settlers;2024-11-08;Eldritch Orb of Annulment;Chaos Orb;50;Low
Necro Settlers;2024-11-09;Eldritch Orb of Annulment;Chaos Orb;23.7;High
Necro Settlers;2024-11-10;Eldritch Orb of Annulment;Chaos Orb;20;High
Necro Settlers;2024-11-11;Eldritch Orb of Annulment;Chaos Orb;40;High
Necro Settlers;2024-11-12;Eldritch Orb of Annulment;Chaos Orb;70.55;High
Necro Settlers;2024-11-13;Eldritch Orb of Annulment;Chaos Orb;70;High
Necro Settlers;2024-11-14;Eldritch Orb of Annulment;Chaos Orb;78.25;High
Necro Settlers;2024-11-15;Eldritch Orb of Annulment;Chaos Orb;87.5;High
Necro Settlers;2024-11-16;Eldritch Orb of Annulment;Chaos Orb;90;High
Necro Settlers;2024-11-17;Eldritch Orb of Annulment;Chaos Orb;90;High
Necro Settlers;2024-11-18;Eldritch Orb of Annulment;Chaos Orb;90;High
Necro Settlers;2024-11-19;Eldritch Orb of Annulment;Chaos Orb;89.22;High
Necro Settlers;2024-11-20;Eldritch Orb of Annulment;Chaos Orb;90;High
Necro Settlers;2024-11-21;Eldritch Orb of Annulment;Chaos Orb;90;High
Necro Settlers;2024-11-22;Eldritch Orb of Annulment;Chaos Orb;90;High
Necro Settlers;2024-11-23;Eldritch Orb of Annulment;Chaos Orb;90;High
Necro Settlers;2024-11-24;Eldritch Orb of Annulment;Chaos Orb;95.8;High
Necro Settlers;2024-11-25;Eldritch Orb of Annulment;Chaos Orb;99.13625;High
Necro Settlers;2024-11-26;Eldritch Orb of Annulment;Chaos Orb;100;High
Necro Settlers;2024-11-27;Eldritch Orb of Annulment;Chaos Orb;100;High
Necro Settlers;2024-11-28;Eldritch Orb of Annulment;Chaos Orb;100;High
Necro Settlers;2024-11-29;Eldritch Orb of Annulment;Chaos Orb;94;High
Necro Settlers;2024-11-30;Eldritch Orb of Annulment;Chaos Orb;90;High
Necro Settlers;2024-12-01;Eldritch Orb of Annulment;Chaos Orb;85;High
Necro Settlers;2024-12-02;Eldritch Orb of Annulment;Chaos Orb;80;High
Necro Settlers;2024-12-03;Eldritch Orb of Annulment;Chaos Orb;75;High
Necro Settlers;2024-12-04;Eldritch Orb of Annulment;Chaos Orb;66.83334;High
Necro Settlers;2024-12-05;Eldritch Orb of Annulment;Chaos Orb;65;High
Necro Settlers;2024-12-06;Eldritch Orb of Annulment;Chaos Orb;60;High
Necro Settlers;2024-12-07;Eldritch Orb of Annulment;Chaos Orb;60;High
Necro Settlers;2024-12-08;Eldritch Orb of Annulment;Chaos Orb;60;High
Necro Settlers;2024-12-09;Eldritch Orb of Annulment;Chaos Orb;60;High
Necro Settlers;2024-12-10;Eldritch Orb of Annulment;Chaos Orb;59;High
Necro Settlers;2024-12-11;Eldritch Orb of Annulment;Chaos Orb;59;High
Necro Settlers;2024-12-12;Eldritch Orb of Annulment;Chaos Orb;57.65;High
Necro Settlers;2024-12-13;Eldritch Orb of Annulment;Chaos Orb;52.5;High
Necro Settlers;2024-12-14;Eldritch Orb of Annulment;Chaos Orb;52;Medium
Necro Settlers;2024-12-15;Eldritch Orb of Annulment;Chaos Orb;65.5;Low
Necro Settlers;2024-12-16;Eldritch Orb of Annulment;Chaos Orb;69;Medium
Necro Settlers;2024-12-17;Eldritch Orb of Annulment;Chaos Orb;69;Medium
Necro Settlers;2024-12-18;Eldritch Orb of Annulment;Chaos Orb;62.28511;Medium
Necro Settlers;2024-12-19;Eldritch Orb of Annulment;Chaos Orb;58.14248;Medium
Necro Settlers;2024-12-20;Eldritch Orb of Annulment;Chaos Orb;65.99912;Low
Necro Settlers;2024-12-21;Eldritch Orb of Annulment;Chaos Orb;83;Low
Necro Settlers;2024-12-22;Eldritch Orb of Annulment;Chaos Orb;76;Low
Necro Settlers;2024-12-23;Eldritch Orb of Annulment;Chaos Orb;62.94528;Low
Necro Settlers;2024-12-24;Eldritch Orb of Annulment;Chaos Orb;85;Low
Necro Settlers;2024-12-25;Eldritch Orb of Annulment;Chaos Orb;85;Low
Necro Settlers;2024-12-26;Eldritch Orb of Annulment;Chaos Orb;85;Low
Necro Settlers;2024-12-27;Eldritch Orb of Annulment;Chaos Orb;86.5;Low
Necro Settlers;2024-12-28;Eldritch Orb of Annulment;Chaos Orb;85;Low
Necro Settlers;2024-12-29;Eldritch Orb of Annulment;Chaos Orb;85;Low
Necro Settlers;2024-12-30;Eldritch Orb of Annulment;Chaos Orb;71.5;Low
Necro Settlers;2024-12-31;Eldritch Orb of Annulment;Chaos Orb;70;Low
Necro Settlers;2025-01-01;Eldritch Orb of Annulment;Chaos Orb;61;Low
Necro Settlers;2025-01-02;Eldritch Orb of Annulment;Chaos Orb;61;Low
Necro Settlers;2025-01-03;Eldritch Orb of Annulment;Chaos Orb;38.5;Low
Necro Settlers;2025-01-04;Eldritch Orb of Annulment;Chaos Orb;73.6;Low
Necro Settlers;2025-01-05;Eldritch Orb of Annulment;Chaos Orb;73.6;Low
Necro Settlers;2025-01-06;Eldritch Orb of Annulment;Chaos Orb;73.588;Low
Necro Settlers;2025-01-07;Eldritch Orb of Annulment;Chaos Orb;73.568;Low
Necro Settlers;2025-01-08;Eldritch Orb of Annulment;Chaos Orb;101.016;Low
Necro Settlers;2025-01-11;Eldritch Orb of Annulment;Chaos Orb;80;Low
Necro Settlers;2025-01-12;Eldritch Orb of Annulment;Chaos Orb;82.316;Low
Necro Settlers;2025-01-13;Eldritch Orb of Annulment;Chaos Orb;114.218;Low
Necro Settlers;2025-01-14;Eldritch Orb of Annulment;Chaos Orb;114.4;Low
Necro Settlers;2025-01-15;Eldritch Orb of Annulment;Chaos Orb;114.4;Low
Necro Settlers;2025-01-16;Eldritch Orb of Annulment;Chaos Orb;76.49616;Low
Necro Settlers;2025-01-17;Eldritch Orb of Annulment;Chaos Orb;73.88959;Medium
Necro Settlers;2025-01-18;Eldritch Orb of Annulment;Chaos Orb;65.30964;Medium
Necro Settlers;2025-01-19;Eldritch Orb of Annulment;Chaos Orb;63.59915;Low
Necro Settlers;2025-01-20;Eldritch Orb of Annulment;Chaos Orb;63.29916;Low
Necro Settlers;2025-01-21;Eldritch Orb of Annulment;Chaos Orb;63.89915;Low
Necro Settlers;2025-01-22;Eldritch Orb of Annulment;Chaos Orb;62.99916;Low
Necro Settlers;2025-01-23;Eldritch Orb of Annulment;Chaos Orb;64.79928;Low
Necro Settlers;2025-01-24;Eldritch Orb of Annulment;Chaos Orb;120;Low
Necro Settlers;2025-01-25;Eldritch Orb of Annulment;Chaos Orb;120;Low
Necro Settlers;2025-01-26;Eldritch Orb of Annulment;Chaos Orb;120;Low
Necro Settlers;2025-01-27;Eldritch Orb of Annulment;Chaos Orb;50;Low
Necro Settlers;2025-01-28;Eldritch Orb of Annulment;Chaos Orb;50;Low
Necro Settlers;2025-01-29;Eldritch Orb of Annulment;Chaos Orb;50;Low
Necro Settlers;2025-01-30;Eldritch Orb of Annulment;Chaos Orb;50;Low
Necro Settlers;2025-01-31;Eldritch Orb of Annulment;Chaos Orb;50;Low
Necro Settlers;2025-02-01;Eldritch Orb of Annulment;Chaos Orb;59.19994;Low
Necro Settlers;2025-02-02;Eldritch Orb of Annulment;Chaos Orb;59.19994;Low
Necro Settlers;2025-02-03;Eldritch Orb of Annulment;Chaos Orb;59.45225;Low
Necro Settlers;2025-02-04;Eldritch Orb of Annulment;Chaos Orb;59.45225;Low
Necro Settlers;2025-02-05;Eldritch Orb of Annulment;Chaos Orb;54.0475;Low
Necro Settlers;2025-02-06;Eldritch Orb of Annulment;Chaos Orb;43.238;Low
Necro Settlers;2025-02-07;Eldritch Orb of Annulment;Chaos Orb;32.4285;Low
Necro Settlers;2025-02-08;Eldritch Orb of Annulment;Chaos Orb;37.83325;Low
Necro Settlers;2025-02-09;Eldritch Orb of Annulment;Chaos Orb;48.21413;Low
Necro Settlers;2025-02-10;Eldritch Orb of Annulment;Chaos Orb;116.57112;Low
Necro Settlers;2025-02-11;Eldritch Orb of Annulment;Chaos Orb;118.51397;Low
Necro Settlers;2025-02-12;Eldritch Orb of Annulment;Chaos Orb;244;Low
Necro Settlers;2025-02-13;Eldritch Orb of Annulment;Chaos Orb;244;Low
Necro Settlers;2025-02-14;Eldritch Orb of Annulment;Chaos Orb;178.93398;Low
Necro Settlers;2025-02-15;Eldritch Orb of Annulment;Chaos Orb;104.22168;Medium
Necro Settlers;2025-02-16;Eldritch Orb of Annulment;Chaos Orb;92;Medium
Necro Settlers;2025-02-17;Eldritch Orb of Annulment;Chaos Orb;88;Medium
Necro Settlers;2025-02-18;Eldritch Orb of Annulment;Chaos Orb;88;Medium
Necro Settlers;2025-02-19;Eldritch Orb of Annulment;Chaos Orb;88;Medium
Necro Settlers;2025-02-20;Eldritch Orb of Annulment;Chaos Orb;87.46627;Medium
Necro Settlers;2024-11-08;Timeless Maraketh Emblem;Chaos Orb;58.8;Medium
Necro Settlers;2024-11-09;Timeless Maraketh Emblem;Chaos Orb;27.65;High
Necro Settlers;2024-11-10;Timeless Maraketh Emblem;Chaos Orb;19.4;High
Necro Settlers;2024-11-11;Timeless Maraketh Emblem;Chaos Orb;29.2;High
Necro Settlers;2024-11-12;Timeless Maraketh Emblem;Chaos Orb;30;High
Necro Settlers;2024-11-13;Timeless Maraketh Emblem;Chaos Orb;25.3;High
Necro Settlers;2024-11-14;Timeless Maraketh Emblem;Chaos Orb;24;High
Necro Settlers;2024-11-15;Timeless Maraketh Emblem;Chaos Orb;20;High
Necro Settlers;2024-11-16;Timeless Maraketh Emblem;Chaos Orb;19;High
Necro Settlers;2024-11-17;Timeless Maraketh Emblem;Chaos Orb;19;High
Necro Settlers;2024-11-18;Timeless Maraketh Emblem;Chaos Orb;19;High
Necro Settlers;2024-11-19;Timeless Maraketh Emblem;Chaos Orb;19;High
Necro Settlers;2024-11-20;Timeless Maraketh Emblem;Chaos Orb;18;High
Necro Settlers;2024-11-21;Timeless Maraketh Emblem;Chaos Orb;18;High
Necro Settlers;2024-11-22;Timeless Maraketh Emblem;Chaos Orb;18;High
Necro Settlers;2024-11-23;Timeless Maraketh Emblem;Chaos Orb;18.3;High
Necro Settlers;2024-11-24;Timeless Maraketh Emblem;Chaos Orb;18;High
Necro Settlers;2024-11-25;Timeless Maraketh Emblem;Chaos Orb;18.7;High
Necro Settlers;2024-11-26;Timeless Maraketh Emblem;Chaos Orb;19;High
Necro Settlers;2024-11-27;Timeless Maraketh Emblem;Chaos Orb;20;High
Necro Settlers;2024-11-28;Timeless Maraketh Emblem;Chaos Orb;20;High
Necro Settlers;2024-11-29;Timeless Maraketh Emblem;Chaos Orb;20;High
Necro Settlers;2024-11-30;Timeless Maraketh Emblem;Chaos Orb;20;High
Necro Settlers;2024-12-01;Timeless Maraketh Emblem;Chaos Orb;20;High
Necro Settlers;2024-12-02;Timeless Maraketh Emblem;Chaos Orb;20;High
Necro Settlers;2024-12-03;Timeless Maraketh Emblem;Chaos Orb;20;High
Necro Settlers;2024-12-04;Timeless Maraketh Emblem;Chaos Orb;20;High
Necro Settlers;2024-12-05;Timeless Maraketh Emblem;Chaos Orb;20;High
Necro Settlers;2024-12-06;Timeless Maraketh Emblem;Chaos Orb;20;High
Necro Settlers;2024-12-07;Timeless Maraketh Emblem;Chaos Orb;20;High
Necro Settlers;2024-12-08;Timeless Maraketh Emblem;Chaos Orb;20;High
Necro Settlers;2024-12-09;Timeless Maraketh Emblem;Chaos Orb;20;High
Necro Settlers;2024-12-10;Timeless Maraketh Emblem;Chaos Orb;18.33334;Medium
Necro Settlers;2024-12-11;Timeless Maraketh Emblem;Chaos Orb;17.66667;Low
Necro Settlers;2024-12-12;Timeless Maraketh Emblem;Chaos Orb;17.33334;Low
Necro Settlers;2024-12-13;Timeless Maraketh Emblem;Chaos Orb;17.6665;Low
Necro Settlers;2024-12-14;Timeless Maraketh Emblem;Chaos Orb;250;Low
Necro Settlers;2024-12-15;Timeless Maraketh Emblem;Chaos Orb;236.6;Low
Necro Settlers;2024-12-16;Timeless Maraketh Emblem;Chaos Orb;233.5;Low
Necro Settlers;2024-12-17;Timeless Maraketh Emblem;Chaos Orb;235;Low
Necro Settlers;2024-12-18;Timeless Maraketh Emblem;Chaos Orb;226;Low
Necro Settlers;2024-12-19;Timeless Maraketh Emblem;Chaos Orb;220;Low
Necro Settlers;2024-12-20;Timeless Maraketh Emblem;Chaos Orb;9;Low
Necro Settlers;2024-12-21;Timeless Maraketh Emblem;Chaos Orb;9;Low
Necro Settlers;2024-12-22;Timeless Maraketh Emblem;Chaos Orb;8;Low
Necro Settlers;2024-12-23;Timeless Maraketh Emblem;Chaos Orb;6;Low
Necro Settlers;2024-12-24;Timeless Maraketh Emblem;Chaos Orb;7;Low
Necro Settlers;2024-12-25;Timeless Maraketh Emblem;Chaos Orb;15.4;Low
Necro Settlers;2024-12-26;Timeless Maraketh Emblem;Chaos Orb;12.6;Low
Necro Settlers;2024-12-27;Timeless Maraketh Emblem;Chaos Orb;11;Low
Necro Settlers;2024-12-28;Timeless Maraketh Emblem;Chaos Orb;12.95;Low
Necro Settlers;2024-12-29;Timeless Maraketh Emblem;Chaos Orb;36;Low
Necro Settlers;2024-12-30;Timeless Maraketh Emblem;Chaos Orb;36;Low
Necro Settlers;2024-12-31;Timeless Maraketh Emblem;Chaos Orb;36;Low
Necro Settlers;2025-01-01;Timeless Maraketh Emblem;Chaos Orb;20.33334;Low
Necro Settlers;2025-01-02;Timeless Maraketh Emblem;Chaos Orb;19;Low
Necro Settlers;2025-01-03;Timeless Maraketh Emblem;Chaos Orb;19;Low
Necro Settlers;2025-01-04;Timeless Maraketh Emblem;Chaos Orb;16.66667;Low
Necro Settlers;2025-01-05;Timeless Maraketh Emblem;Chaos Orb;16.66667;Low
Necro Settlers;2025-01-06;Timeless Maraketh Emblem;Chaos Orb;16.66667;Low
Necro Settlers;2025-01-07;Timeless Maraketh Emblem;Chaos Orb;17.5;Low
Necro Settlers;2025-01-08;Timeless Maraketh Emblem;Chaos Orb;25;Low
Necro Settlers;2025-01-09;Timeless Maraketh Emblem;Chaos Orb;25;Low
Necro Settlers;2025-01-10;Timeless Maraketh Emblem;Chaos Orb;26.5;Low
Necro Settlers;2025-01-11;Timeless Maraketh Emblem;Chaos Orb;26.5;Low
Necro Settlers;2025-01-12;Timeless Maraketh Emblem;Chaos Orb;26.5;Low
Necro Settlers;2025-01-13;Timeless Maraketh Emblem;Chaos Orb;26.5;Low
Necro Settlers;2025-01-14;Timeless Maraketh Emblem;Chaos Orb;40;Low
Necro Settlers;2025-01-15;Timeless Maraketh Emblem;Chaos Orb;40;Low
Necro Settlers;2025-01-16;Timeless Maraketh Emblem;Chaos Orb;40;Low
Necro Settlers;2025-01-23;Timeless Maraketh Emblem;Chaos Orb;205;Low
Necro Settlers;2025-01-24;Timeless Maraketh Emblem;Chaos Orb;205;Low
Necro Settlers;2025-01-25;Timeless Maraketh Emblem;Chaos Orb;16.66667;Low
Necro Settlers;2025-01-26;Timeless Maraketh Emblem;Chaos Orb;16.66667;Low
Necro Settlers;2025-01-27;Timeless Maraketh Emblem;Chaos Orb;16.66667;Low
Necro Settlers;2025-01-28;Timeless Maraketh Emblem;Chaos Orb;22.5;Low
Necro Settlers;2025-01-29;Timeless Maraketh Emblem;Chaos Orb;22.5;Low
Necro Settlers;2025-01-30;Timeless Maraketh Emblem;Chaos Orb;22.5;Low
Necro Settlers;2025-01-31;Timeless Maraketh Emblem;Chaos Orb;22.5;Low
Necro Settlers;2025-02-01;Timeless Maraketh Emblem;Chaos Orb;75;Low
Necro Settlers;2025-02-02;Timeless Maraketh Emblem;Chaos Orb;30.56379;Low
Necro Settlers;2025-02-03;Timeless Maraketh Emblem;Chaos Orb;25.0001;Low
Necro Settlers;2025-02-04;Timeless Maraketh Emblem;Chaos Orb;25.00011;Low
Necro Settlers;2025-02-05;Timeless Maraketh Emblem;Chaos Orb;22.72738;Low
Necro Settlers;2025-02-06;Timeless Maraketh Emblem;Chaos Orb;20.45464;Low
Necro Settlers;2025-02-07;Timeless Maraketh Emblem;Chaos Orb;75;Low
Necro Settlers;2025-02-08;Timeless Maraketh Emblem;Chaos Orb;87.5;Low
Necro Settlers;2025-02-15;Timeless Maraketh Emblem;Chaos Orb;20.99916;Low
Necro Settlers;2025-02-16;Timeless Maraketh Emblem;Chaos Orb;21.99912;Low
Necro Settlers;2025-02-17;Timeless Maraketh Emblem;Chaos Orb;21.24915;Low
Necro Settlers;2025-02-18;Timeless Maraketh Emblem;Chaos Orb;24.999;Low
Necro Settlers;2025-02-19;Timeless Maraketh Emblem;Chaos Orb;19.9992;Low
Necro Settlers;2025-02-20;Timeless Maraketh Emblem;Chaos Orb;18.83581;Low
Necro Settlers;2024-11-08;Timeless Templar Emblem;Chaos Orb;48.2;High
Necro Settlers;2024-11-09;Timeless Templar Emblem;Chaos Orb;23;High
Necro Settlers;2024-11-10;Timeless Templar Emblem;Chaos Orb;15.15;High
Necro Settlers;2024-11-11;Timeless Templar Emblem;Chaos Orb;20;High
Necro Settlers;2024-11-12;Timeless Templar Emblem;Chaos Orb;20;High
Necro Settlers;2024-11-13;Timeless Templar Emblem;Chaos Orb;20;High
Necro Settlers;2024-11-14;Timeless Templar Emblem;Chaos Orb;19;High
Necro Settlers;2024-11-15;Timeless Templar Emblem;Chaos Orb;17;High
Necro Settlers;2024-11-16;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-11-17;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-11-18;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-11-19;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-11-20;Timeless Templar Emblem;Chaos Orb;14.4;High
Necro Settlers;2024-11-21;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-11-22;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-11-23;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-11-24;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-11-25;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-11-26;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-11-27;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-11-28;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-11-29;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-11-30;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-12-01;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-12-02;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-12-03;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-12-04;Timeless Templar Emblem;Chaos Orb;13.5;High
Necro Settlers;2024-12-05;Timeless Templar Emblem;Chaos Orb;15;High
Necro Settlers;2024-12-06;Timeless Templar Emblem;Chaos Orb;10.5;High
Necro Settlers;2024-12-07;Timeless Templar Emblem;Chaos Orb;13;High
Necro Settlers;2024-12-08;Timeless Templar Emblem;Chaos Orb;11.5;High
Necro Settlers;2024-12-09;Timeless Templar Emblem;Chaos Orb;10.6;High
Necro Settlers;2024-12-10;Timeless Templar Emblem;Chaos Orb;11.4;Medium
Necro Settlers;2024-12-11;Timeless Templar Emblem;Chaos Orb;11.4;Medium
Necro Settlers;2024-12-12;Timeless Templar Emblem;Chaos Orb;11;Medium
Necro Settlers;2024-12-13;Timeless Templar Emblem;Chaos Orb;16.8;Low
Necro Settlers;2024-12-14;Timeless Templar Emblem;Chaos Orb;16.8;Low
Necro Settlers;2024-12-15;Timeless Templar Emblem;Chaos Orb;16.8;Low
Necro Settlers;2024-12-16;Timeless Templar Emblem;Chaos Orb;63.56651;Low
Necro Settlers;2024-12-17;Timeless Templar Emblem;Chaos Orb;60;Low
Necro Settlers;2024-12-18;Timeless Templar Emblem;Chaos Orb;38.4;Low
Necro Settlers;2024-12-19;Timeless Templar Emblem;Chaos Orb;36;Low
Necro Settlers;2024-12-20;Timeless Templar Emblem;Chaos Orb;11.7;Low
Necro Settlers;2024-12-21;Timeless Templar Emblem;Chaos Orb;10.8;Low
Necro Settlers;2024-12-22;Timeless Templar Emblem;Chaos Orb;8.1;Low
Necro Settlers;2024-12-23;Timeless Templar Emblem;Chaos Orb;7.2;Low
Necro Settlers;2024-12-24;Timeless Templar Emblem;Chaos Orb;12.6;Low
Necro Settlers;2024-12-25;Timeless Templar Emblem;Chaos Orb;15;Low
Necro Settlers;2024-12-26;Timeless Templar Emblem;Chaos Orb;15;Low
Necro Settlers;2024-12-27;Timeless Templar Emblem;Chaos Orb;13.4;Low
Necro Settlers;2024-12-28;Timeless Templar Emblem;Chaos Orb;15.05;Low
Necro Settlers;2024-12-29;Timeless Templar Emblem;Chaos Orb;14;Low
Necro Settlers;2024-12-30;Timeless Templar Emblem;Chaos Orb;36;Low
Necro Settlers;2024-12-31;Timeless Templar Emblem;Chaos Orb;36;Low
Necro Settlers;2025-01-01;Timeless Templar Emblem;Chaos Orb;35.5;Low
Necro Settlers;2025-01-02;Timeless Templar Emblem;Chaos Orb;40;Low
Necro Settlers;2025-01-03;Timeless Templar Emblem;Chaos Orb;40;Low
Necro Settlers;2025-01-04;Timeless Templar Emblem;Chaos Orb;430;Low
Necro Settlers;2025-01-05;Timeless Templar Emblem;Chaos Orb;13;Low
Necro Settlers;2025-01-06;Timeless Templar Emblem;Chaos Orb;13;Low
Necro Settlers;2025-01-07;Timeless Templar Emblem;Chaos Orb;20;Low
Necro Settlers;2025-01-08;Timeless Templar Emblem;Chaos Orb;20;Low
Necro Settlers;2025-01-09;Timeless Templar Emblem;Chaos Orb;20;Low
Necro Settlers;2025-01-10;Timeless Templar Emblem;Chaos Orb;20;Low
Necro Settlers;2025-01-11;Timeless Templar Emblem;Chaos Orb;20;Low
Necro Settlers;2025-01-12;Timeless Templar Emblem;Chaos Orb;20;Low
Necro Settlers;2025-01-13;Timeless Templar Emblem;Chaos Orb;20;Low
Necro Settlers;2025-01-14;Timeless Templar Emblem;Chaos Orb;10;Low
Necro Settlers;2025-01-15;Timeless Templar Emblem;Chaos Orb;10;Low
Necro Settlers;2025-01-16;Timeless Templar Emblem;Chaos Orb;10;Low
Necro Settlers;2025-01-17;Timeless Templar Emblem;Chaos Orb;10;Low
Necro Settlers;2025-01-18;Timeless Templar Emblem;Chaos Orb;10;Low
Necro Settlers;2025-01-19;Timeless Templar Emblem;Chaos Orb;10;Low
Necro Settlers;2025-01-20;Timeless Templar Emblem;Chaos Orb;10;Low
Necro Settlers;2025-01-23;Timeless Templar Emblem;Chaos Orb;10;Low
Necro Settlers;2025-01-24;Timeless Templar Emblem;Chaos Orb;10;Low
Necro Settlers;2025-01-25;Timeless Templar Emblem;Chaos Orb;205;Low
Necro Settlers;2025-01-26;Timeless Templar Emblem;Chaos Orb;206;Low
Necro Settlers;2025-01-27;Timeless Templar Emblem;Chaos Orb;204;Low
Necro Settlers;2025-01-28;Timeless Templar Emblem;Chaos Orb;220;Low
Necro Settlers;2025-01-29;Timeless Templar Emblem;Chaos Orb;221.9;Low
Necro Settlers;2025-01-30;Timeless Templar Emblem;Chaos Orb;75;Low
Necro Settlers;2025-01-31;Timeless Templar Emblem;Chaos Orb;75;Low
Necro Settlers;2025-02-01;Timeless Templar Emblem;Chaos Orb;16.5;Low
Necro Settlers;2025-02-02;Timeless Templar Emblem;Chaos Orb;14.7;Low
Necro Settlers;2025-02-03;Timeless Templar Emblem;Chaos Orb;75;Low
Necro Settlers;2025-02-04;Timeless Templar Emblem;Chaos Orb;75;Low
Necro Settlers;2025-02-05;Timeless Templar Emblem;Chaos Orb;75;Low
Necro Settlers;2025-02-06;Timeless Templar Emblem;Chaos Orb;100;Low
Necro Settlers;2025-02-07;Timeless Templar Emblem;Chaos Orb;75;Low
Necro Settlers;2025-02-08;Timeless Templar Emblem;Chaos Orb;87.5;Low
Necro Settlers;2025-02-15;Timeless Templar Emblem;Chaos Orb;20.99916;Low
Necro Settlers;2025-02-16;Timeless Templar Emblem;Chaos Orb;21.99912;Low
Necro Settlers;2025-02-17;Timeless Templar Emblem;Chaos Orb;21.24915;Low
Necro Settlers;2025-02-18;Timeless Templar Emblem;Chaos Orb;24.999;Low
Necro Settlers;2025-02-19;Timeless Templar Emblem;Chaos Orb;19.9992;Low
Necro Settlers;2025-02-20;Timeless Templar Emblem;Chaos Orb;18.83274;Low
Necro Settlers;2024-11-08;Grand Eldritch Ichor;Chaos Orb;4.1;Low
