League;Date;Get;Pay;Value;Confidence
Legion;2019-07-05;Exalted Shard;Chaos Orb;8;High
Legion;2019-07-06;Exalted Shard;Chaos Orb;8;High
Legion;2019-07-07;Exalted Shard;Chaos Orb;8.70574;High
Legion;2019-07-08;Exalted Shard;Chaos Orb;9;High
Legion;2019-07-09;Exalted Shard;Chaos Orb;8;High
Legion;2019-07-10;Exalted Shard;Chaos Orb;8.49354;High
Legion;2019-07-11;Exalted Shard;Chaos Orb;9;High
Legion;2019-07-12;Exalted Shard;Chaos Orb;9;High
Legion;2019-07-13;Exalted Shard;Chaos Orb;8.5;High
Legion;2019-07-14;Exalted Shard;Chaos Orb;8.5137;High
Legion;2019-07-15;Exalted Shard;Chaos Orb;8.5;High
Legion;2019-07-16;Exalted Shard;Chaos Orb;8.51292;High
Legion;2019-07-17;Exalted Shard;Chaos Orb;8.62967;High
Legion;2019-07-18;Exalted Shard;Chaos Orb;8.97488;High
Legion;2019-07-19;Exalted Shard;Chaos Orb;8.90306;High
Legion;2019-07-20;Exalted Shard;Chaos Orb;8.5181;High
Legion;2019-07-21;Exalted Shard;Chaos Orb;8.85719;High
Legion;2019-07-22;Exalted Shard;Chaos Orb;8.9062;High
Legion;2019-07-23;Exalted Shard;Chaos Orb;9;High
Legion;2019-07-24;Exalted Shard;Chaos Orb;9;High
Legion;2019-07-25;Exalted Shard;Chaos Orb;9;High
Legion;2019-07-26;Exalted Shard;Chaos Orb;9;High
Legion;2019-07-27;Exalted Shard;Chaos Orb;8.72427;High
Legion;2019-07-28;Exalted Shard;Chaos Orb;9;High
Legion;2019-07-29;Exalted Shard;Chaos Orb;8.65152;High
Legion;2019-07-30;Exalted Shard;Chaos Orb;9;High
Legion;2019-07-31;Exalted Shard;Chaos Orb;9;High
Legion;2019-08-01;Exalted Shard;Chaos Orb;9;High
Legion;2019-08-02;Exalted Shard;Chaos Orb;9;High
Legion;2019-08-03;Exalted Shard;Chaos Orb;9;High
Legion;2019-08-04;Exalted Shard;Chaos Orb;9;High
Legion;2019-08-05;Exalted Shard;Chaos Orb;9;High
Legion;2019-08-06;Exalted Shard;Chaos Orb;9;High
Legion;2019-08-07;Exalted Shard;Chaos Orb;9;High
Legion;2019-08-08;Exalted Shard;Chaos Orb;9;High
Legion;2019-08-09;Exalted Shard;Chaos Orb;9;High
Legion;2019-08-10;Exalted Shard;Chaos Orb;9;High
Legion;2019-08-11;Exalted Shard;Chaos Orb;9;High
Legion;2019-08-12;Exalted Shard;Chaos Orb;8;High
Legion;2019-08-13;Exalted Shard;Chaos Orb;8;High
Legion;2019-08-14;Exalted Shard;Chaos Orb;7;High
Legion;2019-08-15;Exalted Shard;Chaos Orb;7;High
Legion;2019-08-16;Exalted Shard;Chaos Orb;7;High
Legion;2019-08-17;Exalted Shard;Chaos Orb;7.5;High
Legion;2019-08-18;Exalted Shard;Chaos Orb;7;High
Legion;2019-08-19;Exalted Shard;Chaos Orb;7;High
Legion;2019-08-20;Exalted Shard;Chaos Orb;7;High
Legion;2019-08-21;Exalted Shard;Chaos Orb;6.741;High
Legion;2019-08-22;Exalted Shard;Chaos Orb;7;High
Legion;2019-08-23;Exalted Shard;Chaos Orb;7;High
Legion;2019-08-24;Exalted Shard;Chaos Orb;7;High
Legion;2019-08-25;Exalted Shard;Chaos Orb;7;High
Legion;2019-08-26;Exalted Shard;Chaos Orb;7;High
Legion;2019-08-27;Exalted Shard;Chaos Orb;7;High
Legion;2019-08-28;Exalted Shard;Chaos Orb;7;High
Legion;2019-08-29;Exalted Shard;Chaos Orb;7;High
Legion;2019-08-30;Exalted Shard;Chaos Orb;7;High
Legion;2019-08-31;Exalted Shard;Chaos Orb;7;High
Legion;2019-09-01;Exalted Shard;Chaos Orb;7.5;High
Legion;2019-09-02;Exalted Shard;Chaos Orb;7.01435;High
Legion;2019-06-08;Prime Sextant;Chaos Orb;2.32222;High
Legion;2019-06-09;Prime Sextant;Chaos Orb;1.5;High
Legion;2019-06-10;Prime Sextant;Chaos Orb;1.5;High
Legion;2019-06-11;Prime Sextant;Chaos Orb;1.5;High
Legion;2019-06-12;Prime Sextant;Chaos Orb;1.5;High
Legion;2019-06-13;Prime Sextant;Chaos Orb;1.5;High
Legion;2019-06-14;Prime Sextant;Chaos Orb;1.96117;High
Legion;2019-06-15;Prime Sextant;Chaos Orb;2;High
Legion;2019-06-16;Prime Sextant;Chaos Orb;2;High
Legion;2019-06-17;Prime Sextant;Chaos Orb;2;High
Legion;2019-06-18;Prime Sextant;Chaos Orb;2;High
Legion;2019-06-19;Prime Sextant;Chaos Orb;2;High
Legion;2019-06-20;Prime Sextant;Chaos Orb;2;High
Legion;2019-06-21;Prime Sextant;Chaos Orb;2;High
Legion;2019-06-22;Prime Sextant;Chaos Orb;2;High
Legion;2019-06-23;Prime Sextant;Chaos Orb;3;High
Legion;2019-06-24;Prime Sextant;Chaos Orb;3;High
Legion;2019-06-25;Prime Sextant;Chaos Orb;3.5;High
Legion;2019-06-26;Prime Sextant;Chaos Orb;3.48776;High
Legion;2019-06-27;Prime Sextant;Chaos Orb;3.17863;High
Legion;2019-06-28;Prime Sextant;Chaos Orb;3.7416;High
Legion;2019-06-29;Prime Sextant;Chaos Orb;3.6628;High
Legion;2019-06-30;Prime Sextant;Chaos Orb;3.99326;High
Legion;2019-07-01;Prime Sextant;Chaos Orb;3.40433;High
Legion;2019-07-02;Prime Sextant;Chaos Orb;3.7877;High
Legion;2019-07-03;Prime Sextant;Chaos Orb;3.60875;High
Legion;2019-07-04;Prime Sextant;Chaos Orb;3.39544;High
Legion;2019-07-05;Prime Sextant;Chaos Orb;3.5;High
Legion;2019-07-06;Prime Sextant;Chaos Orb;3.5;High
Legion;2019-07-07;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-08;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-09;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-10;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-11;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-12;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-13;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-14;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-15;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-16;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-17;Prime Sextant;Chaos Orb;3.23087;High
Legion;2019-07-18;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-19;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-20;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-21;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-22;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-23;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-24;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-25;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-26;Prime Sextant;Chaos Orb;3;High
Legion;2019-07-27;Prime Sextant;Chaos Orb;2.83066;High
Legion;2019-07-28;Prime Sextant;Chaos Orb;2.76783;High
Legion;2019-07-29;Prime Sextant;Chaos Orb;2.54013;High
Legion;2019-07-30;Prime Sextant;Chaos Orb;2.5;High
Legion;2019-07-31;Prime Sextant;Chaos Orb;2.5;High
Legion;2019-08-01;Prime Sextant;Chaos Orb;2.37531;High
Legion;2019-08-02;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-03;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-04;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-05;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-06;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-07;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-08;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-09;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-10;Prime Sextant;Chaos Orb;2.16682;High
Legion;2019-08-11;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-12;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-13;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-14;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-15;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-16;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-17;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-18;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-19;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-20;Prime Sextant;Chaos Orb;1.99353;High
Legion;2019-08-21;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-22;Prime Sextant;Chaos Orb;1.98238;High
Legion;2019-08-23;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-24;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-25;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-26;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-27;Prime Sextant;Chaos Orb;1.98978;High
Legion;2019-08-28;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-29;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-30;Prime Sextant;Chaos Orb;2;High
Legion;2019-08-31;Prime Sextant;Chaos Orb;1.82914;High
Legion;2019-09-01;Prime Sextant;Chaos Orb;1.84825;High
Legion;2019-09-02;Prime Sextant;Chaos Orb;1.87938;High
Legion;2019-06-08;Mirror of Kalandra;Chaos Orb;4537.76836;Low
Legion;2019-06-09;Mirror of Kalandra;Chaos Orb;4358.23795;High
Legion;2019-06-10;Mirror of Kalandra;Chaos Orb;4359.89299;High
Legion;2019-06-11;Mirror of Kalandra;Chaos Orb;5369;High
Legion;2019-06-12;Mirror of Kalandra;Chaos Orb;5593.41463;High
Legion;2019-06-13;Mirror of Kalandra;Chaos Orb;6500.20133;High
Legion;2019-06-14;Mirror of Kalandra;Chaos Orb;7751.76735;High
Legion;2019-06-15;Mirror of Kalandra;Chaos Orb;7827.38093;High
Legion;2019-06-16;Mirror of Kalandra;Chaos Orb;9208.76717;High
Legion;2019-06-17;Mirror of Kalandra;Chaos Orb;10150.02809;High
Legion;2019-06-18;Mirror of Kalandra;Chaos Orb;10980;High
Legion;2019-06-19;Mirror of Kalandra;Chaos Orb;11247.05804;High
Legion;2019-06-20;Mirror of Kalandra;Chaos Orb;11160;High
Legion;2019-06-21;Mirror of Kalandra;Chaos Orb;10857.0871;High
Legion;2019-06-22;Mirror of Kalandra;Chaos Orb;10080;High
Legion;2019-06-23;Mirror of Kalandra;Chaos Orb;10436.20187;High
Legion;2019-06-24;Mirror of Kalandra;Chaos Orb;12746.8904;High
Legion;2019-06-25;Mirror of Kalandra;Chaos Orb;16016;High
Legion;2019-06-26;Mirror of Kalandra;Chaos Orb;15713.40518;High
Legion;2019-06-27;Mirror of Kalandra;Chaos Orb;15326;High
Legion;2019-06-28;Mirror of Kalandra;Chaos Orb;15543;High
Legion;2019-06-29;Mirror of Kalandra;Chaos Orb;14721.57278;High
Legion;2019-06-30;Mirror of Kalandra;Chaos Orb;14700.44522;High
Legion;2019-07-01;Mirror of Kalandra;Chaos Orb;15246;High
Legion;2019-07-02;Mirror of Kalandra;Chaos Orb;15600;High
Legion;2019-07-03;Mirror of Kalandra;Chaos Orb;16197.17025;High
Legion;2019-07-04;Mirror of Kalandra;Chaos Orb;17820;High
Legion;2019-07-05;Mirror of Kalandra;Chaos Orb;22222.89818;High
Legion;2019-07-06;Mirror of Kalandra;Chaos Orb;21336;High
Legion;2019-07-07;Mirror of Kalandra;Chaos Orb;22572;High
Legion;2019-07-08;Mirror of Kalandra;Chaos Orb;23681.34687;High
Legion;2019-07-09;Mirror of Kalandra;Chaos Orb;24229.46352;High
Legion;2019-07-10;Mirror of Kalandra;Chaos Orb;24264.17138;High
Legion;2019-07-11;Mirror of Kalandra;Chaos Orb;24480;High
Legion;2019-07-12;Mirror of Kalandra;Chaos Orb;24636.66667;High
Legion;2019-07-13;Mirror of Kalandra;Chaos Orb;25500;High
Legion;2019-07-14;Mirror of Kalandra;Chaos Orb;26010;High
Legion;2019-07-15;Mirror of Kalandra;Chaos Orb;26195;High
Legion;2019-07-16;Mirror of Kalandra;Chaos Orb;26402.03523;High
Legion;2019-07-17;Mirror of Kalandra;Chaos Orb;29679.02751;High
Legion;2019-07-18;Mirror of Kalandra;Chaos Orb;33311.63395;High
Legion;2019-07-19;Mirror of Kalandra;Chaos Orb;33321.3448;High
Legion;2019-07-20;Mirror of Kalandra;Chaos Orb;32964.27832;High
Legion;2019-07-21;Mirror of Kalandra;Chaos Orb;33109.56238;High
Legion;2019-07-22;Mirror of Kalandra;Chaos Orb;33196;High
Legion;2019-07-23;Mirror of Kalandra;Chaos Orb;34400;High
Legion;2019-07-24;Mirror of Kalandra;Chaos Orb;38764.47686;High
Legion;2019-07-25;Mirror of Kalandra;Chaos Orb;38280;High
Legion;2019-07-26;Mirror of Kalandra;Chaos Orb;37716.04957;High
Legion;2019-07-27;Mirror of Kalandra;Chaos Orb;36905.02282;High
Legion;2019-07-28;Mirror of Kalandra;Chaos Orb;36758.2386;High
Legion;2019-07-29;Mirror of Kalandra;Chaos Orb;37410;High
Legion;2019-07-30;Mirror of Kalandra;Chaos Orb;38320.22367;High
Legion;2019-07-31;Mirror of Kalandra;Chaos Orb;38485;High
Legion;2019-08-01;Mirror of Kalandra;Chaos Orb;38911.81818;High
Legion;2019-08-02;Mirror of Kalandra;Chaos Orb;39001.99043;High
Legion;2019-08-03;Mirror of Kalandra;Chaos Orb;39061.3003;High
Legion;2019-08-04;Mirror of Kalandra;Chaos Orb;39345;High
Legion;2019-08-05;Mirror of Kalandra;Chaos Orb;40193.08592;High
Legion;2019-08-06;Mirror of Kalandra;Chaos Orb;40700;High
Legion;2019-08-07;Mirror of Kalandra;Chaos Orb;40690.13333;High
Legion;2019-08-08;Mirror of Kalandra;Chaos Orb;40940;High
Legion;2019-08-09;Mirror of Kalandra;Chaos Orb;40533;High
Legion;2019-08-10;Mirror of Kalandra;Chaos Orb;39793.713;High
Legion;2019-08-11;Mirror of Kalandra;Chaos Orb;38854.36592;High
Legion;2019-08-12;Mirror of Kalandra;Chaos Orb;37836.45395;High
Legion;2019-08-13;Mirror of Kalandra;Chaos Orb;36033.68529;High
Legion;2019-08-14;Mirror of Kalandra;Chaos Orb;34602.9375;High
Legion;2019-08-15;Mirror of Kalandra;Chaos Orb;34497.77749;High
Legion;2019-08-16;Mirror of Kalandra;Chaos Orb;34431.86805;High
Legion;2019-08-17;Mirror of Kalandra;Chaos Orb;34022.95619;High
Legion;2019-08-18;Mirror of Kalandra;Chaos Orb;33777;High
Legion;2019-08-19;Mirror of Kalandra;Chaos Orb;33396;High
Legion;2019-08-20;Mirror of Kalandra;Chaos Orb;32780.03794;High
Legion;2019-08-21;Mirror of Kalandra;Chaos Orb;33010.34482;High
Legion;2019-08-22;Mirror of Kalandra;Chaos Orb;33081.89959;High
Legion;2019-08-23;Mirror of Kalandra;Chaos Orb;33017;High
Legion;2019-08-24;Mirror of Kalandra;Chaos Orb;33499;High
Legion;2019-08-25;Mirror of Kalandra;Chaos Orb;34083.65514;High
Legion;2019-08-26;Mirror of Kalandra;Chaos Orb;34222;High
Legion;2019-08-27;Mirror of Kalandra;Chaos Orb;34090.32273;High
Legion;2019-08-28;Mirror of Kalandra;Chaos Orb;34122;High
Legion;2019-08-29;Mirror of Kalandra;Chaos Orb;34294.31704;High
Legion;2019-08-30;Mirror of Kalandra;Chaos Orb;34606;High
Legion;2019-08-31;Mirror of Kalandra;Chaos Orb;36391.18289;High
Legion;2019-09-01;Mirror of Kalandra;Chaos Orb;38967.05138;High
Legion;2019-09-02;Mirror of Kalandra;Chaos Orb;38893.06038;High
Legion;2019-06-08;Chaos Orb;Exalted Shard;0.55;Low
Legion;2019-06-09;Chaos Orb;Exalted Shard;0.33333;Medium
Legion;2019-06-10;Chaos Orb;Exalted Shard;0.28571;High
Legion;2019-06-11;Chaos Orb;Exalted Shard;0.25;High
Legion;2019-06-12;Chaos Orb;Exalted Shard;0.25;High
Legion;2019-06-13;Chaos Orb;Exalted Shard;0.20054;High
Legion;2019-06-14;Chaos Orb;Exalted Shard;0.18182;High
Legion;2019-06-15;Chaos Orb;Exalted Shard;0.18182;High
Legion;2019-06-16;Chaos Orb;Exalted Shard;0.18182;High
Legion;2019-06-17;Chaos Orb;Exalted Shard;0.18182;High
Legion;2019-06-18;Chaos Orb;Exalted Shard;0.18182;High
Legion;2019-06-19;Chaos Orb;Exalted Shard;0.18182;High
Legion;2019-06-20;Chaos Orb;Exalted Shard;0.18182;High
Legion;2019-06-21;Chaos Orb;Exalted Shard;0.18166;High
Legion;2019-06-22;Chaos Orb;Exalted Shard;0.17589;High
Legion;2019-06-23;Chaos Orb;Exalted Shard;0.16667;High
Legion;2019-06-24;Chaos Orb;Exalted Shard;0.16663;High
Legion;2019-06-25;Chaos Orb;Exalted Shard;0.14286;High
Legion;2019-06-26;Chaos Orb;Exalted Shard;0.13488;High
Legion;2019-06-27;Chaos Orb;Exalted Shard;0.13333;High
Legion;2019-06-28;Chaos Orb;Exalted Shard;0.13333;High
Legion;2019-06-29;Chaos Orb;Exalted Shard;0.13333;High
Legion;2019-06-30;Chaos Orb;Exalted Shard;0.13333;High
Legion;2019-07-01;Chaos Orb;Exalted Shard;0.13333;High
Legion;2019-07-02;Chaos Orb;Exalted Shard;0.13333;High
Legion;2019-07-03;Chaos Orb;Exalted Shard;0.13333;High
Legion;2019-07-04;Chaos Orb;Exalted Shard;0.13333;High
Legion;2019-07-05;Chaos Orb;Exalted Shard;0.13333;High
Legion;2019-07-06;Chaos Orb;Exalted Shard;0.125;High
Legion;2019-07-07;Chaos Orb;Exalted Shard;0.125;High
Legion;2019-07-08;Chaos Orb;Exalted Shard;0.12195;High
Legion;2019-07-09;Chaos Orb;Exalted Shard;0.12195;High
Legion;2019-07-10;Chaos Orb;Exalted Shard;0.12195;High
Legion;2019-07-11;Chaos Orb;Exalted Shard;0.12195;High
Legion;2019-07-12;Chaos Orb;Exalted Shard;0.12411;High
Legion;2019-07-13;Chaos Orb;Exalted Shard;0.125;High
Legion;2019-07-14;Chaos Orb;Exalted Shard;0.12121;High
Legion;2019-07-15;Chaos Orb;Exalted Shard;0.12121;High
Legion;2019-07-16;Chaos Orb;Exalted Shard;0.12121;High
Legion;2019-07-17;Chaos Orb;Exalted Shard;0.12121;High
Legion;2019-07-18;Chaos Orb;Exalted Shard;0.12121;High
Legion;2019-07-19;Chaos Orb;Exalted Shard;0.12121;High
Legion;2019-07-20;Chaos Orb;Exalted Shard;0.12121;High
Legion;2019-07-21;Chaos Orb;Exalted Shard;0.12121;High
Legion;2019-07-22;Chaos Orb;Exalted Shard;0.12121;High
Legion;2019-07-23;Chaos Orb;Exalted Shard;0.12121;High
Legion;2019-07-24;Chaos Orb;Exalted Shard;0.12121;High
Legion;2019-07-25;Chaos Orb;Exalted Shard;0.12;High
Legion;2019-07-26;Chaos Orb;Exalted Shard;0.12;High
Legion;2019-07-27;Chaos Orb;Exalted Shard;0.12;High
Legion;2019-07-28;Chaos Orb;Exalted Shard;0.12;High
Legion;2019-07-29;Chaos Orb;Exalted Shard;0.11765;High
Legion;2019-07-30;Chaos Orb;Exalted Shard;0.11765;High
Legion;2019-07-31;Chaos Orb;Exalted Shard;0.11538;High
Legion;2019-08-01;Chaos Orb;Exalted Shard;0.11538;High
Legion;2019-08-02;Chaos Orb;Exalted Shard;0.11429;High
Legion;2019-08-03;Chaos Orb;Exalted Shard;0.11429;High
Legion;2019-08-04;Chaos Orb;Exalted Shard;0.11429;High
Legion;2019-08-05;Chaos Orb;Exalted Shard;0.11429;High
Legion;2019-08-06;Chaos Orb;Exalted Shard;0.11111;High
Legion;2019-08-07;Chaos Orb;Exalted Shard;0.11111;High
Legion;2019-08-08;Chaos Orb;Exalted Shard;0.11111;High
Legion;2019-08-09;Chaos Orb;Exalted Shard;0.11429;High
Legion;2019-08-10;Chaos Orb;Exalted Shard;0.11429;High
Legion;2019-08-11;Chaos Orb;Exalted Shard;0.11429;High
Legion;2019-08-12;Chaos Orb;Exalted Shard;0.11659;High
Legion;2019-08-13;Chaos Orb;Exalted Shard;0.1178;High
Legion;2019-08-14;Chaos Orb;Exalted Shard;0.13333;High
Legion;2019-08-15;Chaos Orb;Exalted Shard;0.1418;High
Legion;2019-08-16;Chaos Orb;Exalted Shard;0.14286;High
Legion;2019-08-17;Chaos Orb;Exalted Shard;0.14286;High
Legion;2019-08-18;Chaos Orb;Exalted Shard;0.14286;High
Legion;2019-08-19;Chaos Orb;Exalted Shard;0.14286;High
Legion;2019-08-20;Chaos Orb;Exalted Shard;0.15384;High
Legion;2019-08-21;Chaos Orb;Exalted Shard;0.1639;High
Legion;2019-08-22;Chaos Orb;Exalted Shard;0.16454;High
Legion;2019-08-23;Chaos Orb;Exalted Shard;0.16617;High
Legion;2019-08-24;Chaos Orb;Exalted Shard;0.16623;High
Legion;2019-08-25;Chaos Orb;Exalted Shard;0.162;High
Legion;2019-08-26;Chaos Orb;Exalted Shard;0.16129;High
Legion;2019-08-27;Chaos Orb;Exalted Shard;0.16421;High
Legion;2019-08-28;Chaos Orb;Exalted Shard;0.16667;High
Legion;2019-08-29;Chaos Orb;Exalted Shard;0.16665;High
Legion;2019-08-30;Chaos Orb;Exalted Shard;0.14286;High
Legion;2019-08-31;Chaos Orb;Exalted Shard;0.14286;High
Legion;2019-09-01;Chaos Orb;Exalted Shard;0.14286;High
Legion;2019-09-02;Chaos Orb;Exalted Shard;0.14053;High
Legion;2019-06-08;Timeless Vaal Emblem;Chaos Orb;25.12;Medium
Legion;2019-06-09;Timeless Vaal Emblem;Chaos Orb;17;High
Legion;2019-06-10;Timeless Vaal Emblem;Chaos Orb;13;High
Legion;2019-06-11;Timeless Vaal Emblem;Chaos Orb;10;High
Legion;2019-06-12;Timeless Vaal Emblem;Chaos Orb;10;High
Legion;2019-06-13;Timeless Vaal Emblem;Chaos Orb;11;High
Legion;2019-06-14;Timeless Vaal Emblem;Chaos Orb;13;High
Legion;2019-06-15;Timeless Vaal Emblem;Chaos Orb;11.27366;High
Legion;2019-06-16;Timeless Vaal Emblem;Chaos Orb;11;High
Legion;2019-06-17;Timeless Vaal Emblem;Chaos Orb;14;High
Legion;2019-06-18;Timeless Vaal Emblem;Chaos Orb;18.08548;High
Legion;2019-06-19;Timeless Vaal Emblem;Chaos Orb;17;High
Legion;2019-06-20;Timeless Vaal Emblem;Chaos Orb;18.00189;High
Legion;2019-06-21;Timeless Vaal Emblem;Chaos Orb;14.03117;High
Legion;2019-06-22;Timeless Vaal Emblem;Chaos Orb;12.65148;High
Legion;2019-06-23;Timeless Vaal Emblem;Chaos Orb;16.7744;High
Legion;2019-06-24;Timeless Vaal Emblem;Chaos Orb;15.73868;High
Legion;2019-06-25;Timeless Vaal Emblem;Chaos Orb;16;High
Legion;2019-06-26;Timeless Vaal Emblem;Chaos Orb;17;High
Legion;2019-06-27;Timeless Vaal Emblem;Chaos Orb;17;High
Legion;2019-06-28;Timeless Vaal Emblem;Chaos Orb;17;High
Legion;2019-06-29;Timeless Vaal Emblem;Chaos Orb;15;High
Legion;2019-06-30;Timeless Vaal Emblem;Chaos Orb;15;High
Legion;2019-07-01;Timeless Vaal Emblem;Chaos Orb;15;High
Legion;2019-07-02;Timeless Vaal Emblem;Chaos Orb;15;High
Legion;2019-07-03;Timeless Vaal Emblem;Chaos Orb;13;High
Legion;2019-07-04;Timeless Vaal Emblem;Chaos Orb;13;High
Legion;2019-07-05;Timeless Vaal Emblem;Chaos Orb;13;High
Legion;2019-07-06;Timeless Vaal Emblem;Chaos Orb;14;High
Legion;2019-07-07;Timeless Vaal Emblem;Chaos Orb;15;High
Legion;2019-07-08;Timeless Vaal Emblem;Chaos Orb;15;High
Legion;2019-07-09;Timeless Vaal Emblem;Chaos Orb;15;High
Legion;2019-07-10;Timeless Vaal Emblem;Chaos Orb;15;High
Legion;2019-07-11;Timeless Vaal Emblem;Chaos Orb;15;High
Legion;2019-07-12;Timeless Vaal Emblem;Chaos Orb;16;High
Legion;2019-07-13;Timeless Vaal Emblem;Chaos Orb;17;High
Legion;2019-07-14;Timeless Vaal Emblem;Chaos Orb;17.93411;High
Legion;2019-07-15;Timeless Vaal Emblem;Chaos Orb;17.41755;High
Legion;2019-07-16;Timeless Vaal Emblem;Chaos Orb;18;High
Legion;2019-07-17;Timeless Vaal Emblem;Chaos Orb;17;High
Legion;2019-07-18;Timeless Vaal Emblem;Chaos Orb;18;High
Legion;2019-07-19;Timeless Vaal Emblem;Chaos Orb;18;High
Legion;2019-07-20;Timeless Vaal Emblem;Chaos Orb;19.42868;High
Legion;2019-07-21;Timeless Vaal Emblem;Chaos Orb;20;High
Legion;2019-07-22;Timeless Vaal Emblem;Chaos Orb;20;High
Legion;2019-07-23;Timeless Vaal Emblem;Chaos Orb;19.97015;High
Legion;2019-07-24;Timeless Vaal Emblem;Chaos Orb;20;High
Legion;2019-07-25;Timeless Vaal Emblem;Chaos Orb;20;High
Legion;2019-07-26;Timeless Vaal Emblem;Chaos Orb;21.5058;High
Legion;2019-07-27;Timeless Vaal Emblem;Chaos Orb;24;High
Legion;2019-07-28;Timeless Vaal Emblem;Chaos Orb;24;High
Legion;2019-07-29;Timeless Vaal Emblem;Chaos Orb;24;High
Legion;2019-07-30;Timeless Vaal Emblem;Chaos Orb;24;High
Legion;2019-07-31;Timeless Vaal Emblem;Chaos Orb;24;High
Legion;2019-08-01;Timeless Vaal Emblem;Chaos Orb;24;High
Legion;2019-08-02;Timeless Vaal Emblem;Chaos Orb;23.77666;High
Legion;2019-08-03;Timeless Vaal Emblem;Chaos Orb;24;High
Legion;2019-08-04;Timeless Vaal Emblem;Chaos Orb;24.47073;High
Legion;2019-08-05;Timeless Vaal Emblem;Chaos Orb;24;High
Legion;2019-08-06;Timeless Vaal Emblem;Chaos Orb;25;High
Legion;2019-08-07;Timeless Vaal Emblem;Chaos Orb;25;High
Legion;2019-08-08;Timeless Vaal Emblem;Chaos Orb;25.10661;High
Legion;2019-08-09;Timeless Vaal Emblem;Chaos Orb;27;High
Legion;2019-08-10;Timeless Vaal Emblem;Chaos Orb;28;High
Legion;2019-08-11;Timeless Vaal Emblem;Chaos Orb;27;High
Legion;2019-08-12;Timeless Vaal Emblem;Chaos Orb;27;High
Legion;2019-08-13;Timeless Vaal Emblem;Chaos Orb;25;High
Legion;2019-08-14;Timeless Vaal Emblem;Chaos Orb;25;High
Legion;2019-08-15;Timeless Vaal Emblem;Chaos Orb;25;High
Legion;2019-08-16;Timeless Vaal Emblem;Chaos Orb;25;High
Legion;2019-08-17;Timeless Vaal Emblem;Chaos Orb;25;High
Legion;2019-08-18;Timeless Vaal Emblem;Chaos Orb;25;High
Legion;2019-08-19;Timeless Vaal Emblem;Chaos Orb;25;High
Legion;2019-08-20;Timeless Vaal Emblem;Chaos Orb;23;High
Legion;2019-08-21;Timeless Vaal Emblem;Chaos Orb;22.0291;High
Legion;2019-08-22;Timeless Vaal Emblem;Chaos Orb;23.13319;High
Legion;2019-08-23;Timeless Vaal Emblem;Chaos Orb;23;High
Legion;2019-08-24;Timeless Vaal Emblem;Chaos Orb;22.3219;High
Legion;2019-08-25;Timeless Vaal Emblem;Chaos Orb;23.21338;High
Legion;2019-08-26;Timeless Vaal Emblem;Chaos Orb;23;High
Legion;2019-08-27;Timeless Vaal Emblem;Chaos Orb;24;High
Legion;2019-08-28;Timeless Vaal Emblem;Chaos Orb;23.77647;High
Legion;2019-08-29;Timeless Vaal Emblem;Chaos Orb;23;High
Legion;2019-08-30;Timeless Vaal Emblem;Chaos Orb;23;High
